tstp,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity
07/01/2012 23:00,13.5,264,8.02,3.11,1024.63,5.69,3.76,0.71
07/01/2012 23:30,13.5,264,8.02,3.11,1024.63,5.69,3.76,0.71
08/01/2012 00:00,13.5,269,8.14,3.2,1024.45,5.74,3.95,0.71
08/01/2012 00:30,13.5,269,8.14,3.2,1024.45,5.74,3.95,0.71
08/01/2012 01:00,13.5,275,8.12,3.21,1024.4,5.59,4.2,0.71
08/01/2012 01:30,13.5,275,8.12,3.21,1024.4,5.59,4.2,0.71
08/01/2012 02:00,13.5,277,8.13,3.21,1024.52,5.58,4.26,0.71
08/01/2012 02:30,13.5,277,8.13,3.21,1024.52,5.58,4.26,0.71
08/01/2012 03:00,13.5,282,8.16,3.21,1024.65,5.7,4.07,0.71
08/01/2012 03:30,13.5,282,8.16,3.21,1024.65,5.7,4.07,0.71
08/01/2012 04:00,13.6,279,8.18,3.22,1024.73,5.64,4.27,0.71
08/01/2012 04:30,13.6,279,8.18,3.22,1024.73,5.64,4.27,0.71
08/01/2012 05:00,13.5,285,8.17,3.23,1024.89,5.52,4.47,0.71
08/01/2012 05:30,13.5,285,8.17,3.23,1024.89,5.52,4.47,0.71
08/01/2012 06:00,14,287,8.19,3.25,1025.01,5.59,4.39,0.71
08/01/2012 06:30,14,287,8.19,3.25,1025.01,5.59,4.39,0.71
08/01/2012 07:00,14,286,8.51,3.22,1025.24,6.19,3.96,0.69
08/01/2012 07:30,14,286,8.51,3.22,1025.24,6.19,3.96,0.69
08/01/2012 08:00,13.28,290,8.55,3.25,1025.81,6.34,3.76,0.69
08/01/2012 08:30,13.28,290,8.55,3.25,1025.81,6.34,3.76,0.69
08/01/2012 09:00,13.07,290,8.17,3.63,1026.81,5.82,3.86,0.73
08/01/2012 09:30,13.07,290,8.17,3.63,1026.81,5.82,3.86,0.73
08/01/2012 10:00,13.52,287,8.61,3.71,1027.17,6.48,3.62,0.71
08/01/2012 10:30,13.52,287,8.61,3.71,1027.17,6.48,3.62,0.71
08/01/2012 11:00,13.07,291,8.73,3.66,1027.42,6.53,3.82,0.7
08/01/2012 11:30,13.07,291,8.73,3.66,1027.42,6.53,3.82,0.7
08/01/2012 12:00,13.07,291,9.08,3.36,1027.21,6.94,3.88,0.67
08/01/2012 12:30,13.07,291,9.08,3.36,1027.21,6.94,3.88,0.67
08/01/2012 13:00,13.07,289,9.11,3.44,1027.17,6.98,3.86,0.68
08/01/2012 13:30,13.07,289,9.11,3.44,1027.17,6.98,3.86,0.68
08/01/2012 14:00,13.52,283,9.18,4.29,1027.15,6.99,4.01,0.71
08/01/2012 14:30,13.52,283,9.18,4.29,1027.15,6.99,4.01,0.71
08/01/2012 15:00,13.07,278,9.62,4.4,1027.31,7.93,3.23,0.7
08/01/2012 15:30,13.07,278,9.62,4.4,1027.31,7.93,3.23,0.7
08/01/2012 16:00,13.07,272,9.22,4.94,1027.63,7.53,3.08,0.75
08/01/2012 16:30,13.07,272,9.22,4.94,1027.63,7.53,3.08,0.75
08/01/2012 17:00,13.07,243,9.56,5.43,1027.86,8.09,2.83,0.75
08/01/2012 17:30,13.07,243,9.56,5.43,1027.86,8.09,2.83,0.75
08/01/2012 18:00,12.96,240,9.14,6.35,1027.77,7.55,2.88,0.83
08/01/2012 18:30,12.96,240,9.14,6.35,1027.77,7.55,2.88,0.83
08/01/2012 19:00,13.33,248,9.21,6.5,1027.9,7.34,3.4,0.83
08/01/2012 19:30,13.33,248,9.21,6.5,1027.9,7.34,3.4,0.83
08/01/2012 20:00,13.45,251,9.3,6.65,1027.98,7.46,3.38,0.84
08/01/2012 20:30,13.45,251,9.3,6.65,1027.98,7.46,3.38,0.84
08/01/2012 21:00,12.7,256,9.17,7.09,1028.09,7.38,3.24,0.87
08/01/2012 21:30,12.7,256,9.17,7.09,1028.09,7.38,3.24,0.87
08/01/2012 22:00,11.91,253,8.32,7.14,1028.3,6.23,3.45,0.92
08/01/2012 22:30,11.91,253,8.32,7.14,1028.3,6.23,3.45,0.92
08/01/2012 23:00,9.83,251,8.51,7.39,1028.24,6.66,3.1,0.93
08/01/2012 23:30,9.83,251,8.51,7.39,1028.24,6.66,3.1,0.93
09/01/2012 00:00,7.64,246,7.74,7.02,1028.53,5.51,3.49,0.95
09/01/2012 00:30,7.64,246,7.74,7.02,1028.53,5.51,3.49,0.95
09/01/2012 01:00,7.13,258,8.18,7.47,1028.52,5.96,3.63,0.95
09/01/2012 01:30,7.13,258,8.18,7.47,1028.52,5.96,3.63,0.95
09/01/2012 02:00,8.26,253,8.17,7.47,1028.57,5.81,3.89,0.95
09/01/2012 02:30,8.26,253,8.17,7.47,1028.57,5.81,3.89,0.95
09/01/2012 03:00,11.6,254,8.26,7.44,1028.48,6.13,3.49,0.95
09/01/2012 03:30,11.6,254,8.26,7.44,1028.48,6.13,3.49,0.95
09/01/2012 04:00,13.39,245,8.68,7.4,1028.02,6.73,3.33,0.92
09/01/2012 04:30,13.39,245,8.68,7.4,1028.02,6.73,3.33,0.92
09/01/2012 05:00,14,245,8.83,6.9,1027.91,6.74,3.65,0.88
09/01/2012 05:30,14,245,8.83,6.9,1027.91,6.74,3.65,0.88
09/01/2012 06:00,13.66,240,9.21,6.84,1027.79,7.14,3.76,0.85
09/01/2012 06:30,13.66,240,9.21,6.84,1027.79,7.14,3.76,0.85
09/01/2012 07:00,12.21,245,9.26,6.91,1027.86,6.81,4.63,0.85
09/01/2012 07:30,12.21,245,9.26,6.91,1027.86,6.81,4.63,0.85
09/01/2012 08:00,12.5,241,9.74,7.4,1028.28,7.48,4.45,0.85
09/01/2012 08:30,12.5,241,9.74,7.4,1028.28,7.48,4.45,0.85
09/01/2012 09:00,13.07,244,9.98,7.13,1028.82,7.57,4.99,0.82
09/01/2012 09:30,13.07,244,9.98,7.13,1028.82,7.57,4.99,0.82
09/01/2012 10:00,13.07,249,10.46,7.51,1029.02,10.46,5.28,0.82
09/01/2012 10:30,13.07,249,10.46,7.51,1029.02,10.46,5.28,0.82
09/01/2012 11:00,13.52,251,11.01,7.64,1029.06,11.01,4.99,0.8
09/01/2012 11:30,13.52,251,11.01,7.64,1029.06,11.01,4.99,0.8
09/01/2012 12:00,13.41,257,11.59,7.63,1028.98,11.59,5.84,0.77
09/01/2012 12:30,13.41,257,11.59,7.63,1028.98,11.59,5.84,0.77
09/01/2012 13:00,13.52,263,11.98,7.92,1028.91,11.98,5.8,0.76
09/01/2012 13:30,13.52,263,11.98,7.92,1028.91,11.98,5.8,0.76
09/01/2012 14:00,13.52,268,12.33,7.63,1028.97,12.33,5.76,0.73
09/01/2012 14:30,13.52,268,12.33,7.63,1028.97,12.33,5.76,0.73
09/01/2012 15:00,13.07,266,11.92,7.6,1029.5,11.92,4.81,0.75
09/01/2012 15:30,13.07,266,11.92,7.6,1029.5,11.92,4.81,0.75
09/01/2012 16:00,13.52,264,11.45,7.73,1029.89,11.45,4.26,0.78
09/01/2012 16:30,13.52,264,11.45,7.73,1029.89,11.45,4.26,0.78
09/01/2012 17:00,13.2,263,11.41,8.14,1030.53,11.41,3.91,0.8
09/01/2012 17:30,13.2,263,11.41,8.14,1030.53,11.41,3.91,0.8
09/01/2012 18:00,13.41,258,11.29,8.13,1031.05,11.29,3.49,0.81
09/01/2012 18:30,13.41,258,11.29,8.13,1031.05,11.29,3.49,0.81
09/01/2012 19:00,13.07,266,11.19,8.17,1031.64,11.19,3.74,0.82
09/01/2012 19:30,13.07,266,11.19,8.17,1031.64,11.19,3.74,0.82
09/01/2012 20:00,13.52,263,10.69,8.2,1032.12,10.69,3.21,0.85
09/01/2012 20:30,13.52,263,10.69,8.2,1032.12,10.69,3.21,0.85
09/01/2012 21:00,13.31,271,10.33,8.17,1032.33,10.33,2.8,0.86
09/01/2012 21:30,13.31,271,10.33,8.17,1032.33,10.33,2.8,0.86
09/01/2012 22:00,13.37,269,10.14,8.12,1032.74,10.14,2.8,0.87
09/01/2012 22:30,13.37,269,10.14,8.12,1032.74,10.14,2.8,0.87
09/01/2012 23:00,12.38,264,10.11,8.06,1033.06,10.11,2.59,0.87
09/01/2012 23:30,12.38,264,10.11,8.06,1033.06,10.11,2.59,0.87
10/01/2012 00:00,11.01,247,10.03,8.12,1033.34,10.03,2.65,0.88
10/01/2012 00:30,11.01,247,10.03,8.12,1033.34,10.03,2.65,0.88
10/01/2012 01:00,10.22,247,9.58,8.07,1033.33,8.45,2.32,0.9
10/01/2012 01:30,10.22,247,9.58,8.07,1033.33,8.45,2.32,0.9
10/01/2012 02:00,8.67,234,9.57,8.13,1033.21,8.24,2.6,0.91
10/01/2012 02:30,8.67,234,9.57,8.13,1033.21,8.24,2.6,0.91
10/01/2012 03:00,9.09,233,9.22,8.19,1033.26,7.86,2.55,0.93
10/01/2012 03:30,9.09,233,9.22,8.19,1033.26,7.86,2.55,0.93
10/01/2012 04:00,11.15,242,9.16,8.21,1033.08,7.58,2.87,0.94
10/01/2012 04:30,11.15,242,9.16,8.21,1033.08,7.58,2.87,0.94
10/01/2012 05:00,12.46,239,9.61,8.55,1032.99,7.94,3.17,0.93
10/01/2012 05:30,12.46,239,9.61,8.55,1032.99,7.94,3.17,0.93
10/01/2012 06:00,12.83,239,9.21,8.16,1033,7.25,3.55,0.93
10/01/2012 06:30,12.83,239,9.21,8.16,1033,7.25,3.55,0.93
10/01/2012 07:00,12.15,239,9.16,8.43,1033.02,7.31,3.33,0.95
10/01/2012 07:30,12.15,239,9.16,8.43,1033.02,7.31,3.33,0.95
10/01/2012 08:00,12.33,240,9.22,8.07,1033.05,7.3,3.48,0.93
10/01/2012 08:30,12.33,240,9.22,8.07,1033.05,7.3,3.48,0.93
10/01/2012 09:00,12.09,241,9.33,8.06,1033.46,7.33,3.69,0.92
10/01/2012 09:30,12.09,241,9.33,8.06,1033.46,7.33,3.69,0.92
10/01/2012 10:00,13.52,245,9.77,8.08,1033.76,7.46,4.6,0.89
10/01/2012 10:30,13.52,245,9.77,8.08,1033.76,7.46,4.6,0.89
10/01/2012 11:00,12.76,256,10.37,8.01,1033.67,10.37,4.91,0.85
10/01/2012 11:30,12.76,256,10.37,8.01,1033.67,10.37,4.91,0.85
10/01/2012 12:00,13.07,256,11.09,7.9,1033.19,11.09,4.68,0.81
10/01/2012 12:30,13.07,256,11.09,7.9,1033.19,11.09,4.68,0.81
10/01/2012 13:00,13.52,254,10.87,8.05,1032.93,10.87,4.77,0.83
10/01/2012 13:30,13.52,254,10.87,8.05,1032.93,10.87,4.77,0.83
10/01/2012 14:00,13.52,255,11.29,8.05,1032.76,11.29,4.37,0.8
10/01/2012 14:30,13.52,255,11.29,8.05,1032.76,11.29,4.37,0.8
10/01/2012 15:00,13.52,250,11.2,7.98,1032.75,11.2,4.67,0.81
10/01/2012 15:30,13.52,250,11.2,7.98,1032.75,11.2,4.67,0.81
10/01/2012 16:00,13.52,245,10.73,7.99,1032.75,10.73,4.18,0.83
10/01/2012 16:30,13.52,245,10.73,7.99,1032.75,10.73,4.18,0.83
10/01/2012 17:00,13.07,242,10.75,8.04,1032.82,10.75,3.92,0.83
10/01/2012 17:30,13.07,242,10.75,8.04,1032.82,10.75,3.92,0.83
10/01/2012 18:00,13.07,244,10.67,8.04,1033.15,10.67,3.82,0.84
10/01/2012 18:30,13.07,244,10.67,8.04,1033.15,10.67,3.82,0.84
10/01/2012 19:00,13.07,245,10.58,7.57,1033.23,10.58,4.17,0.82
10/01/2012 19:30,13.07,245,10.58,7.57,1033.23,10.58,4.17,0.82
10/01/2012 20:00,13.16,245,10.19,7.57,1033.45,10.19,3.97,0.84
10/01/2012 20:30,13.16,245,10.19,7.57,1033.45,10.19,3.97,0.84
10/01/2012 21:00,13.42,249,10.09,7.49,1033.54,10.09,4.17,0.84
10/01/2012 21:30,13.42,249,10.09,7.49,1033.54,10.09,4.17,0.84
10/01/2012 22:00,13.02,244,10.06,7.11,1033.71,10.06,4.09,0.82
10/01/2012 22:30,13.02,244,10.06,7.11,1033.71,10.06,4.09,0.82
10/01/2012 23:00,13.87,252,9.62,6.28,1033.69,7.41,4.3,0.8
10/01/2012 23:30,13.87,252,9.62,6.28,1033.69,7.41,4.3,0.8
11/01/2012 00:00,13.44,245,8.99,6.49,1033.49,6.93,3.67,0.84
11/01/2012 00:30,13.44,245,8.99,6.49,1033.49,6.93,3.67,0.84
11/01/2012 01:00,13.5,242,8.93,6.34,1033.36,6.77,3.83,0.84
11/01/2012 01:30,13.5,242,8.93,6.34,1033.36,6.77,3.83,0.84
11/01/2012 02:00,13.36,239,8.04,5.75,1033.31,5.81,3.6,0.85
11/01/2012 02:30,13.36,239,8.04,5.75,1033.31,5.81,3.6,0.85
11/01/2012 03:00,13.42,239,8.05,5.43,1033.28,5.58,4.05,0.84
11/01/2012 03:30,13.42,239,8.05,5.43,1033.28,5.58,4.05,0.84
11/01/2012 04:00,13.23,239,7.66,4.93,1033.06,5,4.25,0.83
11/01/2012 04:30,13.23,239,7.66,4.93,1033.06,5,4.25,0.83
11/01/2012 05:00,13.23,245,7.64,4.79,1033.06,5.1,4,0.82
11/01/2012 05:30,13.23,245,7.64,4.79,1033.06,5.1,4,0.82
11/01/2012 06:00,12.94,251,7.58,4.78,1032.98,4.92,4.2,0.82
11/01/2012 06:30,12.94,251,7.58,4.78,1032.98,4.92,4.2,0.82
11/01/2012 07:00,12.96,254,7.47,4.83,1032.95,4.96,3.87,0.83
11/01/2012 07:30,12.96,254,7.47,4.83,1032.95,4.96,3.87,0.83
11/01/2012 08:00,12.52,252,7.1,4.93,1033.31,4.79,3.36,0.86
11/01/2012 08:30,12.52,252,7.1,4.93,1033.31,4.79,3.36,0.86
11/01/2012 09:00,12.39,248,7.5,5.37,1033.87,5.14,3.61,0.86
11/01/2012 09:30,12.39,248,7.5,5.37,1033.87,5.14,3.61,0.86
11/01/2012 10:00,12.57,244,8.32,5.73,1033.96,6.12,3.63,0.84
11/01/2012 10:30,12.57,244,8.32,5.73,1033.96,6.12,3.63,0.84
11/01/2012 11:00,13.08,250,9.84,6.26,1033.93,7.65,4.35,0.78
11/01/2012 11:30,13.08,250,9.84,6.26,1033.93,7.65,4.35,0.78
11/01/2012 12:00,12.21,253,11.19,7.18,1033.66,11.19,4.29,0.76
11/01/2012 12:30,12.21,253,11.19,7.18,1033.66,11.19,4.29,0.76
11/01/2012 13:00,13.21,254,10.92,7.57,1033.25,10.92,4.56,0.8
11/01/2012 13:30,13.21,254,10.92,7.57,1033.25,10.92,4.56,0.8
11/01/2012 14:00,13.07,257,10.34,7.64,1032.85,10.34,4.6,0.83
11/01/2012 14:30,13.07,257,10.34,7.64,1032.85,10.34,4.6,0.83
11/01/2012 15:00,13.29,257,10.31,8.07,1032.69,10.31,3.99,0.86
11/01/2012 15:30,13.29,257,10.31,8.07,1032.69,10.31,3.99,0.86
11/01/2012 16:00,12.75,258,10.27,8.02,1032.76,10.27,3.57,0.86
11/01/2012 16:30,12.75,258,10.27,8.02,1032.76,10.27,3.57,0.86
11/01/2012 17:00,12.75,257,10.32,8.03,1032.84,10.32,3.31,0.86
11/01/2012 17:30,12.75,257,10.32,8.03,1032.84,10.32,3.31,0.86
11/01/2012 18:00,13.07,250,10.66,8.14,1032.69,10.66,3.39,0.84
11/01/2012 18:30,13.07,250,10.66,8.14,1032.69,10.66,3.39,0.84
11/01/2012 19:00,13.07,246,10.24,8.02,1032.41,10.24,3.81,0.86
11/01/2012 19:30,13.07,246,10.24,8.02,1032.41,10.24,3.81,0.86
11/01/2012 20:00,13.28,246,10.12,7.91,1032.2,10.12,4.28,0.86
11/01/2012 20:30,13.28,246,10.12,7.91,1032.2,10.12,4.28,0.86
11/01/2012 21:00,13.29,244,9.62,7.46,1031.94,7.25,4.66,0.86
11/01/2012 21:30,13.29,244,9.62,7.46,1031.94,7.25,4.66,0.86
11/01/2012 22:00,13.5,246,9.18,6.6,1031.63,6.59,4.93,0.84
11/01/2012 22:30,13.5,246,9.18,6.6,1031.63,6.59,4.93,0.84
11/01/2012 23:00,13,237,8.51,6.45,1031.2,6.08,4.21,0.87
11/01/2012 23:30,13,237,8.51,6.45,1031.2,6.08,4.21,0.87
12/01/2012 00:00,12.96,240,8,6,1030.65,5.35,4.41,0.87
12/01/2012 00:30,12.96,240,8,6,1030.65,5.35,4.41,0.87
12/01/2012 01:00,12.67,237,7.48,5.91,1029.93,4.52,4.81,0.9
12/01/2012 01:30,12.67,237,7.48,5.91,1029.93,4.52,4.81,0.9
12/01/2012 02:00,12.68,241,7.48,5.94,1029.3,4.39,5.09,0.9
12/01/2012 02:30,12.68,241,7.48,5.94,1029.3,4.39,5.09,0.9
12/01/2012 03:00,13.08,242,7.52,5.91,1028.69,4.38,5.27,0.9
12/01/2012 03:30,13.08,242,7.52,5.91,1028.69,4.38,5.27,0.9
12/01/2012 04:00,12.99,239,7.49,5.93,1028.02,4.38,5.16,0.9
12/01/2012 04:30,12.99,239,7.49,5.93,1028.02,4.38,5.16,0.9
12/01/2012 05:00,13.89,241,7.62,6.04,1027.03,4.18,6.12,0.9
12/01/2012 05:30,13.89,241,7.62,6.04,1027.03,4.18,6.12,0.9
12/01/2012 06:00,13.5,246,8.48,6.44,1026.67,5.2,6.36,0.87
12/01/2012 06:30,13.5,246,8.48,6.44,1026.67,5.2,6.36,0.87
12/01/2012 07:00,13.52,241,8.55,6.38,1026.14,5.23,6.53,0.86
12/01/2012 07:30,13.52,241,8.55,6.38,1026.14,5.23,6.53,0.86
12/01/2012 08:00,13.52,247,8.63,6.59,1025.58,5.24,6.78,0.87
12/01/2012 08:30,13.52,247,8.63,6.59,1025.58,5.24,6.78,0.87
12/01/2012 09:00,13.07,248,9.24,7.12,1026.21,6.06,6.71,0.87
12/01/2012 09:30,13.07,248,9.24,7.12,1026.21,6.06,6.71,0.87
12/01/2012 10:00,13.52,250,9.44,7.61,1026.21,6.27,6.84,0.88
12/01/2012 10:30,13.52,250,9.44,7.61,1026.21,6.27,6.84,0.88
12/01/2012 11:00,13.52,253,10.49,8.13,1026.38,10.49,6.49,0.85
12/01/2012 11:30,13.52,253,10.49,8.13,1026.38,10.49,6.49,0.85
12/01/2012 12:00,13.52,261,11.53,8.55,1025.81,11.53,6.75,0.82
12/01/2012 12:30,13.52,261,11.53,8.55,1025.81,11.53,6.75,0.82
12/01/2012 13:00,13.52,278,12.4,8.52,1025.52,12.4,6.13,0.77
12/01/2012 13:30,13.52,278,12.4,8.52,1025.52,12.4,6.13,0.77
12/01/2012 14:00,13.02,306,12.16,7.38,1025.59,12.16,6.09,0.73
12/01/2012 14:30,13.02,306,12.16,7.38,1025.59,12.16,6.09,0.73
12/01/2012 15:00,13.52,311,11.26,5.11,1026.27,11.26,5.74,0.66
12/01/2012 15:30,13.52,311,11.26,5.11,1026.27,11.26,5.74,0.66
12/01/2012 16:00,13.21,312,10.44,4.24,1027.06,10.44,3.94,0.65
12/01/2012 16:30,13.21,312,10.44,4.24,1027.06,10.44,3.94,0.65
12/01/2012 17:00,12.38,308,9.27,3.3,1027.86,7.56,3.14,0.66
12/01/2012 17:30,12.38,308,9.27,3.3,1027.86,7.56,3.14,0.66
12/01/2012 18:00,12.89,315,8.66,3.28,1028.61,6.94,2.93,0.69
12/01/2012 18:30,12.89,315,8.66,3.28,1028.61,6.94,2.93,0.69
12/01/2012 19:00,12.96,304,7.91,3.11,1029.5,6.28,2.59,0.72
12/01/2012 19:30,12.96,304,7.91,3.11,1029.5,6.28,2.59,0.72
12/01/2012 20:00,12.39,306,7.48,3.12,1029.92,5.46,3.05,0.74
12/01/2012 20:30,12.39,306,7.48,3.12,1029.92,5.46,3.05,0.74
12/01/2012 21:00,12.52,302,6.83,2.62,1030.24,4.98,2.62,0.74
12/01/2012 21:30,12.52,302,6.83,2.62,1030.24,4.98,2.62,0.74
12/01/2012 22:00,13.08,306,6.39,2.57,1030.47,4.31,2.82,0.77
12/01/2012 22:30,13.08,306,6.39,2.57,1030.47,4.31,2.82,0.77
12/01/2012 23:00,12.96,308,5.08,2.41,1030.65,2.86,2.66,0.83
12/01/2012 23:30,12.96,308,5.08,2.41,1030.65,2.86,2.66,0.83
13/01/2012 00:00,12.81,298,4.82,2.33,1030.75,2.59,2.62,0.84
13/01/2012 00:30,12.81,298,4.82,2.33,1030.75,2.59,2.62,0.84
13/01/2012 01:00,12.79,299,4.61,1.89,1031.06,2.63,2.28,0.83
13/01/2012 01:30,12.79,299,4.61,1.89,1031.06,2.63,2.28,0.83
13/01/2012 02:00,12.91,291,3.92,1.59,1031.36,1.83,2.27,0.85
13/01/2012 02:30,12.91,291,3.92,1.59,1031.36,1.83,2.27,0.85
13/01/2012 03:00,13.02,284,3.21,1.66,1031.78,1.02,2.24,0.9
13/01/2012 03:30,13.02,284,3.21,1.66,1031.78,1.02,2.24,0.9
13/01/2012 04:00,12.65,293,2.75,1.21,1031.83,0.56,2.17,0.9
13/01/2012 04:30,12.65,293,2.75,1.21,1031.83,0.56,2.17,0.9
13/01/2012 05:00,12.41,297,2.34,1.21,1031.96,0.27,2,0.92
13/01/2012 05:30,12.41,297,2.34,1.21,1031.96,0.27,2,0.92
13/01/2012 06:00,10.81,299,2.39,1.26,1032.11,0.08,2.23,0.92
13/01/2012 06:30,10.81,299,2.39,1.26,1032.11,0.08,2.23,0.92
13/01/2012 07:00,10.19,300,3.36,1.99,1032.22,0.99,2.46,0.91
13/01/2012 07:30,10.19,300,3.36,1.99,1032.22,0.99,2.46,0.91
13/01/2012 08:00,9.7,310,3.24,1.98,1032.56,1.45,1.89,0.91
13/01/2012 08:30,9.7,310,3.24,1.98,1032.56,1.45,1.89,0.91
13/01/2012 09:00,9.24,322,3.61,2.25,1033.13,1.76,1.98,0.91
13/01/2012 09:30,9.24,322,3.61,2.25,1033.13,1.76,1.98,0.91
13/01/2012 10:00,10.09,335,4.72,2.48,1033.54,2.94,2.09,0.85
13/01/2012 10:30,10.09,335,4.72,2.48,1033.54,2.94,2.09,0.85
13/01/2012 11:00,12.2,350,5.09,2.26,1033.73,3.01,2.5,0.82
13/01/2012 11:30,12.2,350,5.09,2.26,1033.73,3.01,2.5,0.82
13/01/2012 12:00,12.25,1,5.45,2.3,1033.72,3.24,2.74,0.8
13/01/2012 12:30,12.25,1,5.45,2.3,1033.72,3.24,2.74,0.8
13/01/2012 13:00,12.99,6,6.33,1.59,1033.31,4.47,2.51,0.72
13/01/2012 13:30,12.99,6,6.33,1.59,1033.31,4.47,2.51,0.72
13/01/2012 14:00,13.47,16,6.41,1.4,1033.04,4.32,2.82,0.7
13/01/2012 14:30,13.47,16,6.41,1.4,1033.04,4.32,2.82,0.7
13/01/2012 15:00,13.07,11,6.33,0.64,1033.05,4.47,2.52,0.67
13/01/2012 15:30,13.07,11,6.33,0.64,1033.05,4.47,2.52,0.67
13/01/2012 16:00,13.02,6,5.36,0.52,1033.27,3.8,1.98,0.71
13/01/2012 16:30,13.02,6,5.36,0.52,1033.27,3.8,1.98,0.71
13/01/2012 17:00,12.89,357,4.61,0.71,1033.57,4.61,1.17,0.76
13/01/2012 17:30,12.89,357,4.61,0.71,1033.57,4.61,1.17,0.76
13/01/2012 18:00,12.65,346,3.91,0.61,1033.63,3.91,0.96,0.79
13/01/2012 18:30,12.65,346,3.91,0.61,1033.63,3.91,0.96,0.79
13/01/2012 19:00,11.96,341,3.6,0.93,1033.72,3.6,0.72,0.83
13/01/2012 19:30,11.96,341,3.6,0.93,1033.72,3.6,0.72,0.83
13/01/2012 20:00,11.73,0,3.04,0.48,1033.8,3.04,0.68,0.83
13/01/2012 20:30,11.73,0,3.04,0.48,1033.8,3.04,0.68,0.83
13/01/2012 21:00,11.54,345,2.62,0.46,1033.74,2.62,0.78,0.86
13/01/2012 21:30,11.54,345,2.62,0.46,1033.74,2.62,0.78,0.86
13/01/2012 22:00,9.8,322,2.44,0.28,1033.66,2.44,0.75,0.86
13/01/2012 22:30,9.8,322,2.44,0.28,1033.66,2.44,0.75,0.86
13/01/2012 23:00,9.82,334,1.2,0.11,1033.7,1.2,0.81,0.92
13/01/2012 23:30,9.82,334,1.2,0.11,1033.7,1.2,0.81,0.92
14/01/2012 00:00,8.29,343,1.62,-0.11,1033.4,1.62,0.72,0.88
14/01/2012 00:30,8.29,343,1.62,-0.11,1033.4,1.62,0.72,0.88
14/01/2012 01:00,8.84,329,1.64,-0.35,1033.07,1.64,0.6,0.87
14/01/2012 01:30,8.84,329,1.64,-0.35,1033.07,1.64,0.6,0.87
14/01/2012 02:00,7.77,359,1.45,-0.14,1032.9,1.45,0.66,0.89
14/01/2012 02:30,7.77,359,1.45,-0.14,1032.9,1.45,0.66,0.89
14/01/2012 03:00,8.06,351,-0.02,-0.89,1032.59,-0.02,0.34,0.94
14/01/2012 03:30,8.06,351,-0.02,-0.89,1032.59,-0.02,0.34,0.94
14/01/2012 04:00,7.9,337,-0.77,-1.28,1032.03,-0.77,0.54,0.96
14/01/2012 04:30,7.9,337,-0.77,-1.28,1032.03,-0.77,0.54,0.96
14/01/2012 05:00,8.01,7,-1.23,-1.8,1031.67,-1.23,0.51,0.96
14/01/2012 05:30,8.01,7,-1.23,-1.8,1031.67,-1.23,0.51,0.96
14/01/2012 06:00,9.4,37,-1.22,-1.88,1031.25,-1.22,0.31,0.95
14/01/2012 06:30,9.4,37,-1.22,-1.88,1031.25,-1.22,0.31,0.95
14/01/2012 07:00,10.25,349,-1.73,-1.92,1031.22,-1.73,0.41,0.99
14/01/2012 07:30,10.25,349,-1.73,-1.92,1031.22,-1.73,0.41,0.99
14/01/2012 08:00,10.49,50,-1.79,-2.32,1031.31,-1.79,0.35,0.96
14/01/2012 08:30,10.49,50,-1.79,-2.32,1031.31,-1.79,0.35,0.96
14/01/2012 09:00,10.04,105,-0.94,-1.28,1031.47,-0.94,0.42,0.98
14/01/2012 09:30,10.04,105,-0.94,-1.28,1031.47,-0.94,0.42,0.98
14/01/2012 10:00,10.53,108,1.17,0.43,1031.24,1.17,0.8,0.95
14/01/2012 10:30,10.53,108,1.17,0.43,1031.24,1.17,0.8,0.95
14/01/2012 11:00,11.22,92,4.1,0.67,1030.73,4.1,0.79,0.78
14/01/2012 11:30,11.22,92,4.1,0.67,1030.73,4.1,0.79,0.78
14/01/2012 12:00,11.57,83,5.77,0.12,1030.24,5.77,1.32,0.67
14/01/2012 12:30,11.57,83,5.77,0.12,1030.24,5.77,1.32,0.67
14/01/2012 13:00,12.41,98,5.86,-0.35,1029.33,4.43,1.94,0.64
14/01/2012 13:30,12.41,98,5.86,-0.35,1029.33,4.43,1.94,0.64
14/01/2012 14:00,12.65,101,6.01,-0.5,1028.57,4.34,2.21,0.63
14/01/2012 14:30,12.65,101,6.01,-0.5,1028.57,4.34,2.21,0.63
14/01/2012 15:00,12.57,95,5.56,0.03,1028.51,3.69,2.35,0.68
14/01/2012 15:30,12.57,95,5.56,0.03,1028.51,3.69,2.35,0.68
14/01/2012 16:00,13.08,93,4.48,-0.11,1028.39,2.59,2.17,0.72
14/01/2012 16:30,13.08,93,4.48,-0.11,1028.39,2.59,2.17,0.72
14/01/2012 17:00,13.07,95,3.69,0.48,1028.28,1.88,1.97,0.8
14/01/2012 17:30,13.07,95,3.69,0.48,1028.28,1.88,1.97,0.8
14/01/2012 18:00,11.81,97,2.94,0.78,1028.28,1.05,1.93,0.86
14/01/2012 18:30,11.81,97,2.94,0.78,1028.28,1.05,1.93,0.86
14/01/2012 19:00,11.51,94,2.46,0.87,1028.02,0.71,1.75,0.89
14/01/2012 19:30,11.51,94,2.46,0.87,1028.02,0.71,1.75,0.89
14/01/2012 20:00,11.22,98,2.28,0.74,1027.67,0.33,1.89,0.9
